,Start Time,End Time,Distance (mi),Duration (min),Fuel Cost (USD),Average MPG,Fuel Volume (gal),Hard Accelerations,Hard Brakes,Duration Over 70 mph (secs),Duration Over 75 mph (secs),Duration Over 80 mph (secs),Tags
672,2014-10-30 17:47:00,2014-10-30 18:19:00,13.67,31.93,1.15,34.34,0.4,4,0,16,0,0,Other
673,2014-10-30 15:22:00,2014-10-30 15:49:00,16.05,26.86,1.13,40.69,0.4,1,1,306,4,0,Other
674,2014-10-30 14:30:00,2014-10-30 14:37:00,2.99,7.02,0.24,35.05,0.08,1,0,0,0,0,Other
675,2014-10-30 12:05:00,2014-10-30 12:13:00,2.17,7.76,0.2,30.81,0.08,0,0,0,0,0,Other
676,2014-10-30 11:32:00,2014-10-30 11:45:00,5.67,13.49,0.48,33.4,0.16,2,1,0,0,0,Other
677,2014-10-30 10:33:00,2014-10-30 10:50:00,6.86,16.45,0.67,28.7,0.24,2,1,0,0,0,Other
678,2014-10-29 20:42:00,2014-10-29 21:04:00,15.64,22.54,1.11,40.22,0.4,1,0,2,0,0,commute
679,2014-10-29 09:30:00,2014-10-29 09:53:00,15.53,23.33,1.13,39.28,0.4,1,0,47,0,0,commute
680,2014-10-28 22:02:00,2014-10-28 22:24:00,15.65,21.75,1.14,39.28,0.4,1,0,1,0,0,commute
681,2014-10-28 10:56:00,2014-10-28 11:18:00,15.54,22.14,1.15,39.05,0.4,0,0,0,0,0,commute
682,2014-10-27 22:02:00,2014-10-27 22:24:00,15.62,21.85,1.18,38.34,0.4,1,0,1,0,0,commute
683,2014-10-27 10:58:00,2014-10-27 11:22:00,15.52,23.25,1.2,37.63,0.42,1,0,0,0,0,commute
684,2014-10-26 22:15:00,2014-10-26 22:36:00,15.65,21.37,1.14,39.99,0.4,0,0,4,0,0,commute
685,2014-10-26 10:58:00,2014-10-26 11:21:00,15.6,22.85,1.31,34.34,0.45,0,0,34,0,0,Other
686,2014-10-25 17:54:00,2014-10-25 18:08:00,3.97,13.6,0.38,30.81,0.13,1,0,0,0,0,Other
687,2014-10-25 15:36:00,2014-10-25 15:48:00,4.23,12.19,0.36,34.11,0.13,0,0,0,0,0,Other
688,2014-10-25 11:45:00,2014-10-25 11:47:00,0.24,1.09,0.02,39.52,0.0,0,0,0,0,0,Other
689,2014-10-25 10:55:00,2014-10-25 11:00:00,2.3,5.73,0.19,34.58,0.08,1,0,0,0,0,Other
690,2014-10-25 10:30:00,2014-10-25 10:37:00,2.26,7.48,0.22,30.11,0.08,0,0,0,0,0,Other
691,2014-10-25 10:08:00,2014-10-25 10:18:00,3.24,9.76,0.28,34.11,0.11,0,0,0,0,0,Other
692,2014-10-25 09:44:00,2014-10-25 09:54:00,3.64,10.23,0.33,31.52,0.11,0,0,0,0,0,Other
693,2014-10-25 06:25:00,2014-10-25 06:27:00,0.44,2.15,0.06,21.64,0.03,0,0,0,0,0,Other
694,2014-10-25 06:14:00,2014-10-25 06:23:00,4.06,9.3,0.34,34.81,0.11,0,0,0,0,0,Other
695,2014-10-24 16:41:00,2014-10-24 16:57:00,5.98,15.86,0.55,31.52,0.18,0,0,0,0,0,Other
696,2014-10-24 15:53:00,2014-10-24 15:57:00,1.3,3.68,0.11,33.87,0.03,0,0,0,0,0,Other
697,2014-10-24 13:13:00,2014-10-24 13:22:00,3.03,9.79,0.33,27.05,0.11,0,0,0,0,0,Other
698,2014-10-23 16:02:00,2014-10-23 16:09:00,2.23,6.84,0.22,28.93,0.08,0,0,0,0,0,Other
699,2014-10-23 15:29:00,2014-10-23 15:45:00,7.08,16.58,0.69,30.34,0.24,1,0,0,0,0,Other
700,2014-10-23 15:24:00,2014-10-23 15:26:00,0.1,1.8,0.03,11.29,0.0,0,0,0,0,0,Other
701,2014-10-23 14:19:00,2014-10-23 14:31:00,5.49,12.67,0.47,34.11,0.16,1,0,0,0,0,Other
702,2014-10-23 13:39:00,2014-10-23 13:55:00,6.53,16.32,0.67,28.7,0.24,2,0,0,0,0,Other
703,2014-10-22 20:49:00,2014-10-22 21:12:00,15.61,23.13,1.17,39.05,0.4,1,0,2,0,0,commute
704,2014-10-22 09:25:00,2014-10-22 09:50:00,15.52,25.07,1.22,37.4,0.42,0,2,0,0,0,commute
705,2014-10-21 22:16:00,2014-10-21 22:39:00,15.66,23.01,1.19,39.28,0.4,1,0,0,0,0,commute
706,2014-10-21 11:00:00,2014-10-21 11:25:00,15.54,24.21,1.29,35.99,0.42,0,0,105,0,0,commute
707,2014-10-20 22:06:00,2014-10-20 22:28:00,14.26,21.54,1.1,38.81,0.37,0,0,66,0,0,Other
708,2014-10-20 22:06:00,2014-10-20 22:06:00,0.01,0.2,0.0,38.1,0.0,0,0,0,0,0,Other
709,2014-10-20 10:51:00,2014-10-20 11:33:00,15.51,42.02,1.48,31.05,0.5,0,0,144,55,0,commute
710,2014-10-19 22:08:00,2014-10-19 22:35:00,15.68,27.41,1.28,36.46,0.42,2,0,15,0,0,commute
711,2014-10-19 11:01:00,2014-10-19 11:28:00,15.54,26.76,1.35,34.34,0.45,0,0,204,39,0,commute
712,2014-10-19 10:52:00,2014-10-19 10:54:00,0.02,1.12,0.0,38.1,0.0,0,0,0,0,0,Other
713,2014-10-18 01:37:00,2014-10-18 02:07:00,15.5,29.96,1.24,37.63,0.42,0,0,0,0,0,Other
714,2014-10-17 22:42:00,2014-10-17 22:49:00,2.28,7.22,0.22,31.99,0.08,0,0,0,0,0,Other
715,2014-10-17 18:14:00,2014-10-17 18:39:00,13.58,25.14,1.03,40.22,0.34,0,0,0,0,0,Other
716,2014-10-17 16:59:00,2014-10-17 17:13:00,6.06,13.92,0.52,34.34,0.18,1,0,0,0,0,Other
717,2014-10-17 15:59:00,2014-10-17 16:12:00,6.08,12.64,0.49,36.46,0.16,2,0,0,0,0,Other
718,2014-10-17 15:48:00,2014-10-17 15:56:00,3.21,7.32,0.26,35.99,0.08,1,0,0,0,0,Other
719,2014-10-17 14:19:00,2014-10-17 14:27:00,2.99,8.1,0.29,31.05,0.11,1,0,0,0,0,Other
720,2014-10-16 17:07:00,2014-10-16 17:36:00,11.81,28.1,0.97,36.69,0.32,0,0,0,0,0,Other
721,2014-10-16 13:03:00,2014-10-16 13:16:00,5.23,13.22,0.51,31.05,0.16,1,0,11,0,0,Other
722,2014-10-16 11:37:00,2014-10-16 11:51:00,6.36,14.34,0.57,33.4,0.18,1,0,0,0,0,Other
723,2014-10-15 20:32:00,2014-10-15 20:57:00,15.62,24.54,1.23,38.58,0.4,2,0,5,0,0,commute
724,2014-10-15 09:32:00,2014-10-15 09:58:00,15.52,25.67,1.23,38.34,0.4,1,0,2,0,0,commute
725,2014-10-14 22:03:00,2014-10-14 22:25:00,15.61,22.75,1.25,37.87,0.42,1,0,9,0,0,commute
726,2014-10-14 10:51:00,2014-10-14 11:15:00,15.51,23.74,1.2,39.28,0.4,0,0,0,0,0,commute
727,2014-10-13 22:01:00,2014-10-13 22:24:00,15.63,23.33,1.21,39.52,0.4,0,0,8,0,0,commute
728,2014-10-13 10:54:00,2014-10-13 11:18:00,15.59,24.09,1.23,38.81,0.4,2,0,0,0,0,commute
729,2014-10-12 21:56:00,2014-10-12 22:19:00,15.64,22.82,1.19,40.22,0.4,1,0,0,0,0,commute
730,2014-10-12 11:04:00,2014-10-12 11:29:00,15.53,24.55,1.35,35.05,0.45,2,0,7,0,0,commute
731,2014-10-11 17:41:00,2014-10-11 17:58:00,5.94,17.22,0.53,34.11,0.18,1,0,0,0,0,Other
732,2014-10-11 17:06:00,2014-10-11 17:11:00,1.12,4.81,0.11,29.64,0.03,1,0,0,0,0,Other
733,2014-10-11 17:00:00,2014-10-11 17:03:00,0.02,2.78,0.01,4.23,0.0,0,0,0,0,0,Other
734,2014-10-11 16:41:00,2014-10-11 16:45:00,1.83,4.88,0.15,35.75,0.05,0,0,0,0,0,Other
735,2014-10-11 14:44:00,2014-10-11 14:52:00,3.02,7.42,0.28,33.17,0.08,0,0,0,0,0,Other
736,2014-10-10 23:09:00,2014-10-10 23:25:00,9.1,16.28,0.8,35.05,0.26,1,1,0,0,0,Other
737,2014-10-10 17:34:00,2014-10-10 17:40:00,1.76,6.33,0.17,32.22,0.05,0,0,0,0,0,Other
738,2014-10-10 16:49:00,2014-10-10 17:07:00,5.39,17.51,0.59,27.76,0.18,1,1,0,0,0,Other
739,2014-10-10 16:16:00,2014-10-10 16:34:00,7.45,17.79,0.69,33.87,0.21,0,0,0,0,0,Other
740,2014-10-10 15:31:00,2014-10-10 15:42:00,2.8,11.47,0.35,24.93,0.11,0,0,0,0,0,Other
741,2014-10-10 14:58:00,2014-10-10 15:08:00,2.29,9.89,0.26,26.81,0.08,0,0,0,0,0,Other
742,2014-10-10 13:57:00,2014-10-10 14:20:00,11.02,22.29,0.92,37.4,0.29,0,0,0,0,0,Other
743,2014-10-09 15:08:00,2014-10-09 15:20:00,4.22,11.46,0.41,32.69,0.13,0,0,0,0,0,Other
744,2014-10-09 14:50:00,2014-10-09 14:53:00,1.41,3.43,0.12,38.81,0.03,0,0,0,0,0,Other
745,2014-10-09 13:34:00,2014-10-09 13:47:00,5.63,12.38,0.52,34.11,0.16,0,0,0,0,0,Other
746,2014-10-08 21:32:00,2014-10-08 21:55:00,15.63,22.74,1.23,39.52,0.4,0,0,0,0,0,commute
747,2014-10-08 09:19:00,2014-10-08 09:45:00,15.5,26.24,1.29,37.16,0.42,1,0,0,0,0,commute
748,2014-10-07 21:59:00,2014-10-07 22:24:00,15.62,25.43,1.18,41.4,0.37,1,0,0,0,0,commute
749,2014-10-07 11:02:00,2014-10-07 11:26:00,15.06,24.19,1.2,39.52,0.37,0,0,2,0,0,commute
750,2014-10-06 22:05:00,2014-10-06 22:28:00,15.76,23.61,1.2,40.69,0.37,1,0,0,0,0,commute
751,2014-10-06 10:57:00,2014-10-06 11:21:00,15.55,24.13,1.24,39.28,0.4,0,0,0,0,0,Other
752,2014-10-05 22:02:00,2014-10-05 22:26:00,15.63,23.62,1.22,39.99,0.4,1,0,0,0,0,Other
753,2014-10-05 11:01:00,2014-10-05 11:24:00,15.51,23.56,1.33,36.69,0.42,0,1,0,0,0,commute
754,2014-10-03 17:39:00,2014-10-03 17:54:00,4.37,14.52,0.44,31.28,0.13,2,1,0,0,0,Other
755,2014-10-03 16:13:00,2014-10-03 16:36:00,12.07,22.7,1.06,35.99,0.34,0,0,30,0,0,Other
756,2014-10-03 14:13:00,2014-10-03 14:33:00,11.79,20.4,1.0,37.16,0.32,1,0,92,0,0,Other
757,2014-10-02 17:54:00,2014-10-02 18:04:00,2.98,10.02,0.31,30.81,0.11,1,0,0,0,0,Other
758,2014-10-02 14:24:00,2014-10-02 14:31:00,3.0,7.44,0.29,31.99,0.11,0,0,0,0,0,Other
759,2014-10-02 14:15:00,2014-10-02 14:21:00,1.27,5.55,0.14,27.99,0.05,0,0,0,0,0,Other
760,2014-10-02 14:03:00,2014-10-02 14:09:00,1.38,6.35,0.18,24.23,0.05,0,0,0,0,0,Other
761,2014-10-02 13:50:00,2014-10-02 13:55:00,1.27,4.76,0.13,30.34,0.05,1,0,0,0,0,Other
762,2014-10-02 13:13:00,2014-10-02 13:27:00,4.05,13.27,0.46,27.76,0.16,1,0,0,0,0,Other
763,2014-10-02 11:54:00,2014-10-02 12:10:00,6.94,16.12,0.68,31.99,0.21,0,0,0,0,0,Other
764,2014-10-01 20:34:00,2014-10-01 20:58:00,15.62,23.86,1.23,40.46,0.4,0,0,36,0,0,commute
765,2014-10-01 09:25:00,2014-10-01 09:50:00,15.6,25.02,1.32,37.63,0.42,1,0,0,0,0,commute
766,2014-09-30 22:02:00,2014-09-30 22:27:00,15.63,24.69,1.23,40.46,0.4,2,1,0,0,0,commute
767,2014-09-30 11:01:00,2014-09-30 11:20:00,9.91,18.21,0.83,38.1,0.26,1,0,0,0,0,Other
768,2014-09-30 10:51:00,2014-09-30 10:58:00,3.52,7.08,0.3,36.93,0.11,0,0,0,0,0,Other
769,2014-09-29 21:57:00,2014-09-29 22:20:00,15.62,22.71,1.19,41.87,0.37,1,0,6,0,0,commute
770,2014-09-29 10:55:00,2014-09-29 11:18:00,15.52,23.22,1.24,39.99,0.4,1,0,0,0,0,commute
771,2014-09-28 21:57:00,2014-09-28 22:21:00,15.64,23.74,1.21,41.4,0.37,0,0,6,0,0,commute
772,2014-09-28 10:51:00,2014-09-28 11:15:00,15.56,23.62,1.18,42.57,0.37,0,0,0,0,0,commute
773,2014-09-27 18:55:00,2014-09-27 19:10:00,5.27,14.21,0.47,35.52,0.16,0,0,0,0,0,Other
774,2014-09-27 17:28:00,2014-09-27 17:48:00,7.67,19.6,0.72,33.87,0.24,3,0,0,0,0,Other
775,2014-09-27 15:38:00,2014-09-27 15:55:00,7.25,16.98,0.75,31.28,0.24,0,0,0,0,0,Other
776,2014-09-27 12:58:00,2014-09-27 13:31:00,11.91,33.09,1.24,30.34,0.4,0,0,0,0,0,Other
777,2014-09-27 11:24:00,2014-09-27 11:53:00,11.09,28.07,1.08,32.46,0.34,1,0,0,0,0,Other
778,2014-09-27 10:47:00,2014-09-27 11:16:00,25.23,29.44,1.95,41.63,0.61,0,0,65,0,0,Other
779,2014-09-27 09:39:00,2014-09-27 10:13:00,24.46,33.43,1.91,41.4,0.58,3,0,421,0,0,Other
780,2014-09-26 23:18:00,2014-09-26 23:47:00,20.59,29.01,1.64,40.22,0.5,1,0,9,0,0,Other
781,2014-09-26 17:48:00,2014-09-26 17:52:00,0.57,3.78,0.09,19.99,0.03,0,0,0,0,0,Other
782,2014-09-26 17:09:00,2014-09-26 17:33:00,10.57,24.83,0.96,34.81,0.29,2,0,16,0,0,Other
783,2014-09-26 13:59:00,2014-09-26 14:20:00,11.78,20.75,1.0,37.63,0.32,0,0,4,0,0,Other
784,2014-09-26 10:56:00,2014-09-26 11:10:00,3.96,14.21,0.45,28.46,0.13,1,0,0,0,0,Other
785,2014-09-26 10:15:00,2014-09-26 10:41:00,10.97,26.28,1.03,34.11,0.32,2,1,0,0,0,Other
786,2014-09-26 09:37:00,2014-09-26 09:44:00,2.04,7.1,0.2,32.46,0.05,1,0,0,0,0,Other
787,2014-09-26 09:00:00,2014-09-26 09:06:00,1.71,6.24,0.21,26.11,0.05,2,0,0,0,0,Other
788,2014-09-25 17:10:00,2014-09-25 17:37:00,15.63,26.25,1.34,37.4,0.42,1,0,0,0,0,commute
789,2014-09-25 07:32:00,2014-09-25 07:57:00,12.71,25.53,1.19,34.34,0.37,1,0,0,0,0,Other
790,2014-09-25 07:23:00,2014-09-25 07:26:00,0.93,2.97,0.09,32.46,0.03,0,0,0,0,0,Other
791,2014-09-25 07:05:00,2014-09-25 07:11:00,2.12,6.37,0.24,28.7,0.08,0,0,0,0,0,Other
792,2014-09-24 17:24:00,2014-09-24 17:33:00,3.16,8.91,0.31,32.69,0.11,0,0,0,0,0,Other
793,2014-09-24 17:01:00,2014-09-24 17:19:00,12.76,17.69,1.05,39.28,0.32,1,0,4,0,0,Other
794,2014-09-24 07:30:00,2014-09-24 07:57:00,15.51,26.04,1.31,38.1,0.4,0,0,0,0,0,commute
795,2014-09-23 16:27:00,2014-09-23 16:52:00,15.66,25.49,1.35,37.4,0.42,0,0,12,0,0,commute
796,2014-09-23 07:28:00,2014-09-23 07:54:00,15.53,26.25,1.39,35.99,0.42,2,0,0,0,0,commute
797,2014-09-22 16:47:00,2014-09-22 17:13:00,15.64,26.01,1.41,35.75,0.45,1,1,11,0,0,commute
798,2014-09-22 07:33:00,2014-09-22 07:58:00,14.66,24.85,1.21,39.05,0.37,3,0,3,0,0,Other
799,2014-09-20 21:00:00,2014-09-20 21:21:00,10.5,21.01,0.82,41.4,0.26,0,0,0,0,0,Other
800,2014-09-20 20:05:00,2014-09-20 20:27:00,10.61,22.01,0.89,38.34,0.26,2,0,0,0,0,Other
801,2014-09-20 18:09:00,2014-09-20 18:15:00,1.41,5.86,0.14,32.69,0.05,0,0,0,0,0,Other
802,2014-09-20 17:59:00,2014-09-20 18:04:00,2.0,5.03,0.15,42.1,0.05,0,0,0,0,0,Other
803,2014-09-20 17:20:00,2014-09-20 17:27:00,2.5,6.79,0.25,32.22,0.08,0,0,0,0,0,Other
804,2014-09-20 17:11:00,2014-09-20 17:15:00,1.1,4.66,0.12,29.17,0.03,0,0,0,0,0,Other
805,2014-09-20 16:43:00,2014-09-20 17:04:00,10.63,21.71,0.96,35.52,0.29,0,0,0,0,0,Other
806,2014-09-20 16:33:00,2014-09-20 16:39:00,1.58,5.84,0.14,36.93,0.05,0,0,0,0,0,Other
807,2014-09-20 16:09:00,2014-09-20 16:25:00,6.49,15.99,0.63,33.17,0.18,0,2,0,0,0,Other
808,2014-09-20 13:49:00,2014-09-20 14:05:00,5.92,15.85,0.63,30.11,0.18,0,0,0,0,0,Other
809,2014-09-20 13:06:00,2014-09-20 13:13:00,1.69,6.35,0.21,25.4,0.08,0,0,0,0,0,Other
810,2014-09-20 11:39:00,2014-09-20 11:54:00,6.62,14.81,0.62,34.58,0.18,0,0,0,0,0,Other
811,2014-09-20 10:13:00,2014-09-20 10:20:00,3.03,7.63,0.32,30.34,0.11,0,0,0,0,0,Other
812,2014-09-19 22:18:00,2014-09-19 22:38:00,13.49,19.94,1.1,39.99,0.34,0,0,0,0,0,Other
813,2014-09-19 18:32:00,2014-09-19 19:00:00,13.57,27.96,1.19,37.4,0.37,0,0,0,0,0,Other
814,2014-09-19 17:38:00,2014-09-19 17:58:00,10.45,20.68,0.94,35.52,0.29,1,0,0,0,0,Other
815,2014-09-19 16:59:00,2014-09-19 17:15:00,7.99,15.82,0.82,31.75,0.26,1,0,0,0,0,Other
816,2014-09-19 07:11:00,2014-09-19 07:37:00,15.5,26.49,1.39,35.99,0.42,5,0,0,0,0,commute
817,2014-09-18 17:39:00,2014-09-18 17:56:00,8.01,17.17,0.73,35.28,0.24,1,0,0,0,0,Other
818,2014-09-18 07:03:00,2014-09-18 07:27:00,10.2,23.34,0.95,34.81,0.29,1,0,0,0,0,Other
819,2014-09-17 17:49:00,2014-09-17 18:10:00,10.61,21.02,0.94,36.69,0.29,2,0,0,0,0,Other
820,2014-09-17 17:25:00,2014-09-17 17:29:00,0.56,3.36,0.11,16.47,0.03,0,0,0,0,0,Other
821,2014-09-17 07:13:00,2014-09-17 07:36:00,10.22,23.46,1.03,32.46,0.32,5,0,0,0,0,Other
822,2014-09-16 18:20:00,2014-09-16 18:33:00,5.61,13.0,0.54,33.64,0.16,3,0,0,0,0,Other
823,2014-09-16 18:07:00,2014-09-16 18:20:00,10.11,13.05,0.82,39.99,0.26,0,0,0,0,0,Other
824,2014-09-16 07:39:00,2014-09-16 08:05:00,15.49,26.92,1.41,35.99,0.42,2,0,0,0,0,commute
825,2014-09-15 18:08:00,2014-09-15 18:31:00,15.62,23.29,1.33,38.34,0.4,0,0,28,0,0,commute
826,2014-09-15 08:32:00,2014-09-15 08:32:00,0.01,0.2,0.0,12.7,0.0,0,0,0,0,0,Other
827,2014-09-15 07:59:00,2014-09-15 08:32:00,31.76,33.24,2.53,41.16,0.77,1,0,735,43,0,Other
828,2014-09-10 07:51:00,2014-09-10 07:52:00,0.06,1.33,0.02,8.7,0.0,0,0,0,0,0,Other
829,2014-09-10 07:11:00,2014-09-10 07:44:00,15.47,33.0,1.3,39.52,0.4,3,0,0,0,0,Other
830,2014-09-09 18:06:00,2014-09-09 18:32:00,14.84,25.8,1.33,37.16,0.4,0,0,110,0,0,commute
831,2014-09-09 07:24:00,2014-09-09 07:48:00,15.54,24.35,1.3,39.75,0.4,0,0,0,0,0,commute
832,2014-09-08 17:21:00,2014-09-08 17:48:00,15.63,27.13,1.35,38.34,0.4,3,1,12,0,0,commute
833,2014-09-08 07:26:00,2014-09-08 07:55:00,15.41,29.48,1.42,36.22,0.42,2,0,0,0,0,commute
834,2014-09-07 13:38:00,2014-09-07 14:00:00,11.15,22.06,0.98,37.4,0.29,3,0,0,0,0,Other
835,2014-09-07 13:20:00,2014-09-07 13:35:00,6.46,14.71,0.65,32.69,0.18,0,0,0,0,0,Other
836,2014-09-06 17:02:00,2014-09-06 17:19:00,5.96,16.51,0.67,29.4,0.21,0,0,0,0,0,Other
837,2014-09-06 16:26:00,2014-09-06 16:34:00,2.49,7.98,0.3,27.28,0.08,1,0,0,0,0,Other
838,2014-09-06 14:45:00,2014-09-06 14:59:00,6.29,13.45,0.62,33.4,0.18,1,0,0,0,0,Other
839,2014-09-06 02:08:00,2014-09-06 02:26:00,9.01,17.5,0.78,38.81,0.24,2,0,0,0,0,Other
840,2014-09-05 16:29:00,2014-09-05 16:52:00,10.25,23.0,0.89,38.1,0.26,0,0,0,0,0,Other
841,2014-09-05 16:01:00,2014-09-05 16:17:00,7.46,15.19,0.69,35.75,0.21,2,0,0,0,0,Other
842,2014-09-05 15:23:00,2014-09-05 15:35:00,3.51,12.39,0.4,29.87,0.11,0,0,0,0,0,Other
843,2014-09-05 13:43:00,2014-09-05 14:09:00,15.61,26.57,1.34,38.81,0.4,3,0,13,0,0,commute
844,2014-09-05 07:46:00,2014-09-05 08:12:00,15.53,25.99,1.47,35.28,0.45,3,0,96,0,0,commute
845,2014-09-04 17:53:00,2014-09-04 18:19:00,15.61,26.05,1.48,35.05,0.45,1,1,16,0,0,commute
846,2014-09-04 07:27:00,2014-09-04 07:54:00,15.51,26.74,1.3,39.52,0.4,2,0,0,0,0,commute
847,2014-09-03 17:09:00,2014-09-03 17:35:00,15.61,25.44,1.44,36.22,0.42,2,3,7,0,0,commute
848,2014-09-03 07:28:00,2014-09-03 07:55:00,15.51,27.28,1.44,35.99,0.42,2,1,0,0,0,commute
849,2014-09-02 16:53:00,2014-09-02 17:20:00,15.6,26.24,1.44,36.22,0.42,2,0,94,0,0,commute
850,2014-09-02 07:28:00,2014-09-02 07:56:00,15.52,28.04,1.44,35.99,0.42,3,0,63,0,0,commute
851,2014-09-01 15:43:00,2014-09-01 15:54:00,3.28,10.74,0.33,34.34,0.11,0,0,0,0,0,Other
852,2014-09-01 14:17:00,2014-09-01 14:35:00,14.97,17.86,1.12,44.93,0.34,0,0,118,0,0,Other
853,2014-09-01 13:05:00,2014-09-01 13:25:00,12.98,20.2,1.12,38.81,0.34,0,0,51,0,0,Other
854,2014-09-01 11:50:00,2014-09-01 12:14:00,13.37,23.54,1.15,38.81,0.34,5,0,104,1,0,Other
855,2014-08-31 19:18:00,2014-08-31 19:42:00,15.62,24.73,1.36,38.34,0.4,1,0,95,0,0,commute
856,2014-08-31 07:29:00,2014-08-31 07:52:00,15.51,22.89,1.4,37.16,0.42,1,0,0,0,0,commute
857,2014-08-29 18:11:00,2014-08-29 18:24:00,4.9,12.49,0.51,32.46,0.16,0,0,0,0,0,Other
858,2014-08-29 16:08:00,2014-08-29 16:15:00,2.44,7.23,0.25,33.4,0.08,1,0,0,0,0,Other
859,2014-08-29 13:40:00,2014-08-29 13:42:00,0.34,1.94,0.05,23.29,0.03,0,0,0,0,0,Other
860,2014-08-29 13:26:00,2014-08-29 13:35:00,3.09,8.3,0.35,29.87,0.11,0,0,0,0,0,Other
861,2014-08-28 20:30:00,2014-08-28 20:54:00,10.36,23.5,0.9,39.28,0.26,1,0,0,0,0,Other
862,2014-08-28 17:41:00,2014-08-28 18:12:00,24.82,31.01,1.91,43.75,0.58,1,0,0,0,0,Other
863,2014-08-28 06:05:00,2014-08-28 06:28:00,15.47,22.57,1.32,39.28,0.4,0,0,0,0,0,commute
864,2014-08-27 18:45:00,2014-08-27 19:01:00,5.1,15.37,0.55,31.28,0.16,1,1,0,0,0,Other
865,2014-08-27 17:55:00,2014-08-27 18:15:00,5.22,19.47,0.69,25.64,0.21,0,0,0,0,0,Other
866,2014-08-27 17:35:00,2014-08-27 17:49:00,6.54,14.42,0.66,33.17,0.18,1,0,0,0,0,Other
867,2014-08-27 17:16:00,2014-08-27 17:33:00,10.14,16.65,0.99,34.81,0.29,1,0,0,0,0,Other
868,2014-08-27 07:23:00,2014-08-27 07:49:00,15.52,25.66,1.37,38.1,0.4,1,0,0,0,0,commute
869,2014-08-26 17:38:00,2014-08-26 18:04:00,15.6,26.34,1.4,37.63,0.42,1,0,92,0,0,commute
870,2014-08-26 07:29:00,2014-08-26 07:53:00,15.51,24.63,1.35,38.58,0.4,0,0,8,0,0,commute
871,2014-08-25 17:50:00,2014-08-25 18:18:00,17.11,28.06,1.59,36.22,0.48,2,0,18,0,0,commute
872,2014-08-25 07:30:00,2014-08-25 07:56:00,15.51,25.82,1.41,36.93,0.42,2,0,109,0,0,commute
873,2014-08-24 20:01:00,2014-08-24 20:23:00,15.63,22.14,1.3,40.46,0.4,0,0,18,0,0,commute
874,2014-08-24 10:55:00,2014-08-24 11:20:00,15.52,24.86,1.43,36.46,0.42,1,0,0,0,0,commute
875,2014-08-22 16:45:00,2014-08-22 17:00:00,6.36,14.78,0.54,39.52,0.16,0,0,0,0,0,Other
876,2014-08-22 14:14:00,2014-08-22 14:27:00,4.86,13.15,0.5,32.46,0.16,0,0,0,0,0,Other
877,2014-08-21 16:31:00,2014-08-21 16:40:00,3.23,8.98,0.35,30.81,0.11,0,0,0,0,0,Other
878,2014-08-21 14:41:00,2014-08-21 14:50:00,3.01,9.21,0.32,31.52,0.11,0,0,0,0,0,Other
879,2014-08-21 14:28:00,2014-08-21 14:34:00,1.07,6.31,0.14,25.87,0.05,0,0,0,0,0,Other
880,2014-08-21 13:57:00,2014-08-21 14:02:00,1.09,4.95,0.17,20.93,0.05,0,0,0,0,0,Other
881,2014-08-20 19:20:00,2014-08-20 19:47:00,15.6,26.96,1.42,37.16,0.42,2,0,0,0,0,commute
882,2014-08-20 14:02:00,2014-08-20 14:11:00,5.45,9.57,0.48,38.58,0.13,0,0,0,0,0,Other
883,2014-08-20 13:22:00,2014-08-20 13:32:00,5.58,9.73,0.55,34.58,0.16,0,0,0,0,0,Other
884,2014-08-20 07:22:00,2014-08-20 07:46:00,15.52,23.49,1.37,38.1,0.4,1,0,11,0,0,commute
885,2014-08-19 22:04:00,2014-08-19 22:28:00,15.61,23.36,1.34,39.28,0.4,2,0,12,0,0,commute
886,2014-08-19 10:48:00,2014-08-19 11:18:00,15.68,29.88,1.49,35.52,0.45,3,0,0,0,0,commute
887,2014-08-18 22:04:00,2014-08-18 22:26:00,15.62,22.5,1.29,40.93,0.37,2,0,2,0,0,commute
888,2014-08-18 10:54:00,2014-08-18 11:17:00,15.49,22.86,1.34,39.05,0.4,0,0,9,0,0,commute
889,2014-08-17 22:02:00,2014-08-17 22:26:00,15.63,24.12,1.26,41.87,0.37,1,0,22,0,0,commute
890,2014-08-17 11:01:00,2014-08-17 11:19:00,10.19,17.96,0.94,36.93,0.26,0,0,0,0,0,Other
891,2014-08-17 10:45:00,2014-08-17 10:59:00,6.77,14.34,0.69,32.69,0.21,0,0,0,0,0,Other
892,2014-08-16 02:18:00,2014-08-16 02:42:00,17.51,23.49,1.44,41.63,0.42,0,0,2,0,0,Other
893,2014-08-15 21:02:00,2014-08-15 21:30:00,16.59,28.36,1.41,40.22,0.42,0,0,0,0,0,Other
894,2014-08-15 16:59:00,2014-08-15 17:11:00,4.82,12.41,0.56,28.93,0.16,2,0,0,0,0,Other
895,2014-08-15 16:48:00,2014-08-15 16:55:00,3.16,7.2,0.28,38.58,0.08,1,0,0,0,0,Other
896,2014-08-15 14:29:00,2014-08-15 14:37:00,3.01,7.77,0.29,35.52,0.08,0,0,0,0,0,Other
897,2014-08-15 14:09:00,2014-08-15 14:26:00,6.77,16.47,0.69,32.93,0.21,2,0,0,0,0,Other
898,2014-08-15 13:17:00,2014-08-15 13:31:00,6.63,14.08,0.71,31.28,0.21,0,0,0,0,0,Other
