"Vehicle","Start Location Name","Start Time","End Location Name","End Time","Distance (mi)","Duration (min)","Fuel Cost (USD)","Average MPG","Fuel Volume (gal)","Hard Accelerations","Hard Brakes","Duration Over 70 mph (secs)","Duration Over 75 mph (secs)","Duration Over 80 mph (secs)","Start Location Lat","Start Location Lon","Start Location Accuracy (meters)","End Location Lat","End Location Lon","End Location Accuracy (meters)","Path","Tags"
"2003 Honda Civic","6550 South Mountain Road, Mesa, AZ 85212, USA","2014-09-19 4:59 PM","3991-3999 East Blue Sage Court, Gilbert, AZ 85297, USA","2014-09-19 5:15 PM","7.99","15.82","0.82","31.75","0.26","1","0","0","0","0","33.29675","-111.59417","5","33.28258","-111.70362","5","sgfjE``chTnE?JHNTHr@vO?xDABgFCaLKWSOe@EuFEtFDd@DRNJVB`LMfm@Opi@@ZQpt@[taBAzFBV`E?x^CpF?AlFOfn@Q|u@M|iAEf^ElIElAYfC_@dB{@`C_FnL}FhNa@fA]jA[dBQfBCb@EdG@bIBfEFhFJbH\rJBbCAvDQzDYtCWbBo@zCu@vCGPVLlBdAVNlAhAv@nATf@^|@p@vBhBaAtAw@j@_@xA_B]c@PTu@x@a@b@k@^eB~@wAv@vC~I`@bAh@bA`ArArArA|AbArCjAvAn@g@lB_@r@d@h@\n@Np@L~@Bb@Ah@QjAYt@]j@zEpFr@cAf@sAPw@",""
"2003 Honda Civic","380 East Mesquite Street, Gilbert, AZ 85296, USA","2014-09-19 7:11 AM","6550 South Mountain Road, Mesa, AZ 85212, USA","2014-09-19 7:37 AM","15.50","26.49","1.39","35.99","0.42","5","0","0","0","0","33.34454","-111.78196","5","33.29675","-111.59417","5","cqojE|lgiTXcAfCjAbBp@d@VbGvF@HQl@E^?pHBfV?`ApB?dB@bCBFHBDN@zGD`CNdCFfDBlC@Z??a@CcNAoBMwDCwAAeKG}d@Gs]Iem@CkVCuR?}SC_KCad@Ay`@EuTEg\CuSImA@oCCuX?qNKmFjEDt@?FEpA?`BArFIdDCvCADBD@`HF`ACpB?nB?jBF@iA_@uFs@uJ]iHSqHEOEII}DQaKEiCCsIAa^@sC?chB?sY?kfAAo^GoEQuEIuAJcIAcF]aGy@uH}BaPgAeISgBEyABsBXgEd@kCj@gBhAiCnAoBhAkA~AqA~CyBjEkCpGeEzDcCxAgAvAeAlBaBvD}D`UsY~BeDl@mAn@iBf@{BLsBjDBpDExBO`HE~JErh@]fhAs@AuBZ{dBPiv@A[H{YBuDBkTJin@Gc@OQSI_ACsKAePDdPErK@~@BRHNPFb@CtRgJBiJAC_@K_@MOGCgB?gB?",""
"2003 Honda Civic","17200-17354 South Higley Road, Gilbert, AZ 85297, USA","2014-09-18 5:39 PM","380 East Mesquite Street, Gilbert, AZ 85296, USA","2014-09-18 5:56 PM","8.01","17.17","0.73","35.28","0.24","1","0","0","0","0","33.29224","-111.72108","10","33.34454","-111.78196","5","okejEro{hT~GGA_@kA@uF@oCBcGDcRDcL?iYDkEB_F?iI@gOFqDA_PBuFBsB?mM?gUBoOD}GDoAAmAAkDDoA@eB@gAEmLLg@D{IF_HHiB?IG_GIJzF?`B?tO@~T?bCIXEV?bBDxVF|^@rL?hPBnt@BjECnHB~GBrM@vSHlm@Bb[FbYDjXBvOJ|DFfBBfP?RQ?_FCkCA_CQkBEqFEMBMJkECqFEsHG@}CEcASsASqBK{C?wAB{@FcA]?YCWEiBk@\eBHq@AuHFmAT_AXcA",""
"2003 Honda Civic","380 East Mesquite Street, Gilbert, AZ 85296, USA","2014-09-18 7:03 AM","3991-3999 East Blue Sage Court, Gilbert, AZ 85297, USA","2014-09-18 7:27 AM","10.20","23.34","0.95","34.81","0.29","1","0","0","0","0","33.34454","-111.78196","5","33.28258","-111.70362","5","cqojE|lgiTe@bBM`ACj@@fHA\e@fCtBl@VDj@@MbDF|CPzBPpAN`BAz@?lBnDB`EDtC@dB@bCBFHBDD?bDBrDHnCNhCBhJBhEAn@BtAPrEpA`AL|@Br@Ab@Ev@QvFaBlAS`@CbI?rPAh]Cv`@CvWAlICfLD^??i@?{CAmEIyO]ivAOahAAaO?{GCwKA{W?eN|N?vJ?|@ApAM~AYjBq@pAq@hAw@hAkAz@iAVc@NUnAqCrBmEtBwEj@kAfE}I`AyAbAeAx@o@x@g@~@_@tA_@pAOlAE|D@^?XUlBAdJGd_As@hFExBC@aCAuE?cD@mEBqEBSBsJAgEAcKCwR@oVAqS?gSAoJAsQAYEKIK?g@CuCNYGkIIcM?S]AaDDkC@i@E{@OQxAGn@GxAEr@I\Yt@yL{G_Am@q@s@h@y@f@sAPw@",""
"2003 Honda Civic","4224 East Los Altos Road, Gilbert, AZ 85297, USA","2014-09-17 5:49 PM","380 East Mesquite Street, Gilbert, AZ 85296, USA","2014-09-17 6:10 PM","10.61","21.02","0.94","36.69","0.29","2","0","0","0","0","33.28369","-111.69861","5","33.34454","-111.78196","5","mtcjEzbwhTFh@Tl@q@f@Ub@_ApDIRh@Vz@h@v@l@x@z@^l@x@|A~B|Ej@rAb@r@^d@hAfA|@l@lAh@jBd@fBFhCClBADtGHzK?vANZBtC?f@GNCZFnG@hNAlHAhP@xMBdZ?tPB~C@~CDp@DzFAxB@~IBNAx@CvF?lE?zKAxm@CFCvDEfAAnAAjXHvI?DDL?dH?~BiFFiCBgJFgRJiFDkH@qLFaJP_EBiG@cFA_EA_C@wF@}H@uT@qT?mL@cF?o@DmAPgA\uFpCmExBi@Ri@LeALo@BiBAcIQ{@Eu@Mw@WgEeBwH_DeAYw@K}@C_D?_C?BdFBfEFT?fBHtr@F`b@Lnm@H`\BzNBdJG^?|DaL@wc@Bi@@e@Hw@NoBn@kCt@kALm@@y@C{@MmEmAi@Mo@ImAAwC@_DAwHCaCImBMgHGUN{IEuKK@wDY}BSqBGwACcA?wAB{@FcA]?YCWEiBk@\eBHq@AuHFmAT_AXcA",""
"2003 Honda Civic","3985 East Blue Sage Court, Gilbert, AZ 85297, USA","2014-09-17 5:25 PM","4224 East Los Altos Road, Gilbert, AZ 85297, USA","2014-09-17 5:29 PM","0.56","3.36","0.11","16.47","0.03","0","0","0","0","0","33.28242","-111.70392","5","33.28369","-111.69861","5","socjExcxhTk@bBi@x@mB{BmByBR]Xu@PkA@i@Cc@M_AOq@]o@e@i@^s@p@aC~@qDTc@p@g@Um@Gi@",""
"2003 Honda Civic","372 East Mesquite Street, Gilbert, AZ 85296, USA","2014-09-17 7:13 AM","3985 East Blue Sage Court, Gilbert, AZ 85297, USA","2014-09-17 7:36 AM","10.22","23.46","1.03","32.46","0.32","5","0","0","0","0","33.34461","-111.78214","5","33.28242","-111.70392","5","qqojE`ngiTW~@M`ACj@@fHA\e@fCtBl@VDj@@MbDF|CPzBPpAN`BAz@?lBnDB`EDtC@dB@bCBFHBDD?bDBrDHnCNhCBhJBhEAn@BtAPrEpA`AL|@Br@Ab@Ev@QvFaBlAS`@CbI?rPAh]Cv`@CvWAlICfLD^??i@?{CAmEIyO]ivAOahAAaO?{GCwKA{W?eN|N?vJ?|@ApAM~AYjBq@pAq@hAw@hAkAz@iAVc@NUnAqCrBmEtBwEj@kAfE}I`AyAbAeAx@o@x@g@~@_@tA_@pAOlAE|D@^?XUlBAdJGd_As@hFExBC@aCAuE?cD@mEBqEBSBsJAgEAcKCwR@oVAqS?gSAoJAsQAYEKIK?g@CuCNYGkIIcM?S]AaDDkC@i@E{@OQxAGn@GxAEr@I\Yt@yL{G_Am@q@s@h@y@j@cB",""
"2003 Honda Civic","12861 South Higley Road, Gilbert, AZ 85296, USA","2014-09-16 6:20 PM","372 East Mesquite Street, Gilbert, AZ 85296, USA","2014-09-16 6:33 PM","5.61","13.00","0.54","33.64","0.16","3","0","0","0","0","33.32894","-111.72025","5","33.34461","-111.78214","5","kmljEtj{hTCtDKAMA}LPI@{CB}ED}GHqA?GEEAoCEkBC?PJlF?vD@lZ?pKMf@AR?pDJzj@@pI?hM@|NDlw@AdLBbKDdL?dMDb^Lz~@Fxb@DjPLlDBfEBzLoGC}AAkAEiBMoBEkECMDIHcCCeBAwIGoDC?mB@{@OaBQqAQ{BG}CLcDk@AWEuBm@d@gC@]AgHBk@LaAV_A",""
"2003 Honda Civic","6550 South Mountain Road, Mesa, AZ 85212, USA","2014-09-16 6:07 PM","12861 South Higley Road, Gilbert, AZ 85296, USA","2014-09-16 6:20 PM","10.11","13.05","0.82","39.99","0.26","0","0","0","0","0","33.29675","-111.59417","5","33.32894","-111.72025","5","sgfjE``chTnE?JHNTHr@vO?xDAAvKGfYCxLKv[@ZQpt@[taBAzFm~@f@gZRqh@ZuIAsFAmJFQl@gApI_@fCg@fCq@lCsBxEmClEuErF{B`CcCvBoDjC{G~DeBfBsCpBaFpCoFhCgC`AaCv@kAb@aA`@_An@gAfAu@jAq@vA_@pAW~AO~AAdBDnBNtA\zApBzFhB`F~B~Gt@xCr@hD|@dFrAlJdArJn@xDHrD@fC?vh@@dy@A~Y?bmCDtJ\bTE\Ah@B|DAtHMnN",""
"2003 Honda Civic","372 East Mesquite Street, Gilbert, AZ 85296, USA","2014-09-16 7:39 AM","6550 South Mountain Road, Mesa, AZ 85212, USA","2014-09-16 8:05 AM","15.49","26.92","1.41","35.99","0.42","2","0","0","0","0","33.34461","-111.78214","5","33.29675","-111.59417","5","qqojE`ngiTf@gBfCjAbBp@d@VbGvF@HQl@E^?rBBd\?`ApB?dB@bCBFHBDN@zGD`CNdCFfDBlC@Z??a@CcNAoBMwDCwAAeKG}d@Gs]Iem@CkVCuR?}SC_KCad@Ay`@EuTEg\CuSImA@oCCuX?qNKmFjEDt@?FEpA?`BArFIdDCvCADBD@`HF`ACpB?nB?jBF@iA_@uFs@uJ]iHSqHEOEII}DQaKEiCCsIAa^@sC?chB?sY?kfAAo^GoEQuEIuAJcIAcF]aGy@uH}BaPgAeISgBEyABsBXgEd@kCj@gBhAiCnAoBhAkA~AqA~CyBjEkCpGeEzDcCxAgAvAeAlBaBvD}D`UsY~BeDl@mAn@iBf@{BLsBjDBpDExBO`HE~JErh@]fhAs@AuBZ{dBPiv@A[H{YBuDBkTJin@Gc@OQSI_ACsKAcF@bFArK@~@BRHNPFb@CtRgJBiJAC_@K_@MOGCgB?gB?",""
"2003 Honda Civic","6550 South Mountain Road, Mesa, AZ 85212, USA","2014-09-15 6:08 PM","380 East Mesquite Street, Gilbert, AZ 85296, USA","2014-09-15 6:31 PM","15.62","23.29","1.33","38.34","0.40","0","0","28","0","0","33.29675","-111.59417","65","33.34454","-111.78196","30","sgfjE``chTnE?JHNTHr@vO?xDABgFCaLKWSOe@EyGEmKBlKCvFB~@BRHNPFb@Khn@G`ZIzY@ZQhv@[zdBA|AaVLmUNqUL_[Rwf@XwMEmJFQl@gBxMaAnEWdAsBxEmClEuErF{B`CyBnByDrC{G~DkAlA_Av@mBrAqBjAqE~BmCnAgC`AgCz@aBl@eAf@y@p@m@p@u@jAq@vA_@pAW~AO~AAdBDnBNtANl@~@~ChDjJjCbI|A~G|@dFrAlJdArJl@vDDxAFlD?ls@?lu@?xdA?r|@?fe@HxGXdQCLCb@@nA@`IGzHGzGCdEKAMAeDDaHLaIFsFHaB@qA?GEEAoCEkBC?PJlF?pNBtXAnCMf@AlADlb@F|O?xNDh}@@jMAjF@jKFvWBzZFph@Jb{@DpSHbHHrBDzO?dA_B?mGEoBKeAGg@CuBAcDAGBIHcCCeBAuCAaEEoDC?mB@{@A]_@uCU{D?sCHmBk@AWEuBm@d@gC@]AgHBk@LaAd@cB",""
"2003 Honda Civic","Unknown","2014-09-15 8:32 AM","Unknown","2014-09-15 8:32 AM","0.01","0.20","0.00","12.70","0.00","0","0","0","0","0","33.29675","-111.59417","5","33.29675","-111.59417","65","sgfjE``chT",""
"2003 Honda Civic","3220 South 48th Street, Phoenix, AZ 85040, USA","2014-09-15 7:59 AM","6550 South Mountain Road, Mesa, AZ 85212, USA","2014-09-15 8:32 AM","31.76","33.24","2.53","41.16","0.77","1","0","735","43","0","33.41835","-111.97931","5","33.29675","-111.59417","5","u`~jEv}mjTCMMKMAE@C@Ws@QHc@`@k@v@e@bA}@xBi@z@k@l@u@b@YNs@NmAFeB@Bi@AkACuJTYJINCx@Gf@I|JU`JYhAKzPJbO@l@@LD\B`D?b@D^Jh@b@RXFVFd@AREb@Sd@YV[Ha@?SGOKW]Qm@Eq@@o@F{AJ_Bh@yEp@_Er@_DfAiDr@qBbBmD~DcH@OAIx@}@jCiCfCqBhC_BjAo@bBu@~B{@bAYfCg@z@OvC]nDOzF?zKH~HJ`@V|Hh@pAL|@PtAb@dAb@pDdBpAd@nARj@Fx@?hAIjAWjAe@z@k@XWz@cAj@_A`@cARo@X}ATyCf@_Kj@iIVuD?WXoCNuAp@}DZsAhCaKd@oB`@wCZuCT_EDuDAsF?cW?wJCeH?sN@wPAo`@@qQOel@MiwACmn@C}dACaWKsoAAek@BmWEka@Ece@G_RW_u@Ait@Cau@AkQAcb@Iwb@AmRI{q@EmOKwe@?qg@K_bAC}H@sK?kM?wOIwp@Aue@AaUE}f@?sKEe`@@_SIat@Ewa@EaN@sFCk\CuUAas@AsTDo]BgCJ}O?wEGaKAsAAkBKmKEoN?}I?yNAcJBsL?}HAcWAqW@oLN]LyERgDJ}@Je@ViAn@cBx@wAf@m@b@c@lA{@fAg@~@Uh@KxAIhCClD@xABFALKhADlIV^@pGArBIfCWjDm@nD}@~DsAjB{@lGqCdDyAdCmA~BcAnBu@`Cu@jAYvA[|Ce@vCYpBKtDCjIEtf@MzQGjPIxCAjk@ShB?zDNvCXzB\tDx@|Bn@tDxALF^p@l@f@~B|AbBnArBvBjBpBpAfBzBtDn@z@p@dAjAhAhAl@|Aj@zAXnANtAApAQtAYhAg@fAq@vBoBz@iA|EyFdBgBzBqB|@oApGeEzDcCxAgAvAeAlBaBvD}D`UsY~BeDl@mAn@iBf@{BLsBjDBpDExBO`HE~JErh@]fhAs@AuBZ{dBPiv@A[H{YBuDBkTJin@Gc@OQSI_ACsKAaGB`GCrK@~@BRHNPFb@CtRgJBiJAC_@K_@MOGCgB?gB?",""
"2003 Honda Civic","3050 South 48th Street, Tempe, AZ 85282, USA","2014-09-10 7:51 AM","3220 South 48th Street, Phoenix, AZ 85040, USA","2014-09-10 7:52 AM","0.06","1.33","0.02","8.70","0.00","0","0","0","0","0","33.41909","-111.97916","5","33.41835","-111.97931","5","kd~jEt|mjTr@i@Vr@A@EDCL?NDLJFP?HGFM?M",""
"2003 Honda Civic","640-704 West Elliot Road, Gilbert, AZ 85233, USA","2014-09-10 7:11 AM","3050 South 48th Street, Tempe, AZ 85282, USA","2014-09-10 7:44 AM","15.47","33.00","1.30","39.52","0.40","3","0","0","0","0","33.3499","-111.80558","5","33.41909","-111.97916","5","wspjEz_liT@tK@`B?l@Gl@@`FHn@?fA?|C@`GB|SBlV@~N@vBIP?lB?jE@zE@\FR@zO?bE@|T?dIBlW@hFHhFBnIAjBKzDExUB`w@AhKDnWPjn@@|JFjMBxMD`KD|TDnJLli@@l@I`@CrECvEwBBmAFc@NmB^iCf@eDh@mC\oDZm@B[PsDBwF?iFMeLc@gGQiIQyHO_BGcZi@qp@sAaEWc@EQAuDk@qA[kCs@]_@WOeGoC}FgCk@Wa@K{@KiA@_@Bq@Ls@T_Ah@SPk@l@W`@QZ[`AUz@K|@Ch@AjAHtATdCn@jIHnDFlJ@TH`@AhK?pc@Dda@PfcB@bY@jZHbi@Abs@A`GCxDIfBSnCY`C[dB]`BaBrGeBdHm@xDKx@]|CqA~OW|B_@`Bk@zAu@hAu@z@w@j@u@`@y@X{AXeBDUHkGEeAAQ?gj@a@cDAiBBgCPkBP}AX}Bd@]Hu@R_DjA_CfA_B~@eCbBw@l@_@DoB~AuAtAcBpBmAdB[j@e@v@mFtJ_F|HuDtFo@|@e@f@cAv@o@\{Ab@y@J_ADkABQFIDqDE}DEoB@UOiAIkGUeFQ}COe@BSBUFYJe@^[D?Z@jMBdDT@xBAr@E\Gl@SLGRMp@i@l@w@^w@fAkCb@s@V[",""
"2003 Honda Civic","6550 South Mountain Road, Mesa, AZ 85212, USA","2014-09-09 6:06 PM","380 East Mesquite Street, Gilbert, AZ 85296, USA","2014-09-09 6:32 PM","14.84","25.80","1.33","37.16","0.40","0","0","110","0","0","33.29675","-111.59417","5","33.34454","-111.78196","5","sgfjE``chTnE?JHNTHr@vO?xDABgFCaLKWSOe@EqAApA@d@DRNJVB`LMfm@Opi@@ZQpt@[taBAzFmg@X}j@\}OH}]TuIAwRGGbAeAbIqB~IwHhP}CtD{B`CcCvBoDjC{G~DeBfBsCpBaFpCoFhCgC`AaCv@kAb@aA`@_An@gAfAu@jAq@vA_@pAW~AO~AAdBDnBNtA\zApBzFhB`F~B~Gt@xCr@hD|@dFrAlJdArJn@xDHrD@fC?raA?nz@?j`C?pLDtJ\bTE\@fFAtHM|LCfFOAmLLg@D{IF_HHiB?IG_GIJzF?`B?tO@~T?bCIXEV?bBHxh@B|L@rLBxeABjECnHB~GBrM@zLBvWHth@BpWH|h@BvOJ|DFfBBfP?RQ?_FCkCA_CQkBEqFEMBMJkECqFEsHG@}CEcASsASqBK{C?wAB{@FcA]?YCWEiBk@\eBHq@AuHFmAT_AJ_@",""
"2003 Honda Civic","380 East Mesquite Street, Gilbert, AZ 85296, USA","2014-09-09 7:24 AM","6550 South Mountain Road, Mesa, AZ 85212, USA","2014-09-09 7:48 AM","15.54","24.35","1.30","39.75","0.40","0","0","0","0","0","33.34454","-111.78196","5","33.29675","-111.59417","5","cqojE|lgiTe@bBM`ACj@@fHA\e@fCtBl@VDj@@MbDF|CPzBPpAN`BAz@?lBnDB`EDtC@dB@bCBFHBDD?bDBrDHnCNhCBpFBZ??a@CcNAoBMwDEkHEoc@EqRAyNEa`@Iwb@Cye@EkWCuy@CoT?}ICmOCcRCgGImA?qKAmZ?wDKmFxFFFAFEpA?`BAzDG|EEvCADBD@`HF`ACpB?nB?jBF@iAS{Cy@_LWkEW_IG_CEOEII}DQaKEiCCsIAk`@@yhB?a[?}s@?{b@AgMGoEQuEIuAJcIAcF]aGy@uH}BaPgAeISgBEyABsBXgEd@kCj@gBhAiCnAoBhAkA~AqA~CyBjEkCpGeEzDcCxAgAvAeAlBaBvD}DfIsLfJaMfDwFhAgDr@kCjDBpDExBOpQIrROp\SpUOzg@[vCCCW@{FZuaBPqt@A[Jw[Jag@D_SCaLKWSOe@EyGEeJBdJCxGDd@DRNJVB`LCfFyD@wO?Is@OUKIoE?",""
"2003 Honda Civic","6550 South Mountain Road, Mesa, AZ 85212, USA","2014-09-08 5:21 PM","380 East Mesquite Street, Gilbert, AZ 85296, USA","2014-09-08 5:48 PM","15.63","27.13","1.35","38.34","0.40","3","1","12","0","0","33.29675","-111.59417","5","33.34454","-111.78196","5","sgfjE``chTnE?JHNTHr@vO?xDABgFCaLKWSOe@EyGEmKBlKCvFB~@BRHNPFb@Khn@G`ZIzY@ZQhv@[zdBA|AaVLmUNqUL_[Rwf@XwMEmJFQl@gBxMaAnEWdAsBxEmClEuErF{B`CyBnByDrC{G~DkAlA_Av@mBrAqBjAqE~BmCnAgC`AgCz@aBl@eAf@y@p@m@p@u@jAq@vA_@pAW~AO~AAdBDnBNtANl@~@~ChDjJjCbI|A~G|@dFrAlJdArJl@vDDxAFlD?ls@?lu@?xdA?r|@?fe@HxGXdQCLCb@@nA@`IGzHGzGCdEKAMAeDDaHLaIFsFHaB@qA?GEEAoCEkBC?PJlF?pNBtXAnCMf@AlADlb@F|O?xNDh}@@jMAjF@jKFvWBzZFph@Jb{@DpSHbHHrBDzO?dA_B?mGEoBKeAGg@CuBAcDAGBIHcCCeBAuCAaEEoDC?mB@{@A]_@uCU{D?sCHmBk@AWEuBm@d@gC@]AgHBk@LaAd@cB",""
"2003 Honda Civic","380 East Mesquite Street, Gilbert, AZ 85296, USA","2014-09-08 7:26 AM","6550 South Mountain Road, Mesa, AZ 85212, USA","2014-09-08 7:55 AM","15.41","29.48","1.42","36.22","0.42","2","0","0","0","0","33.34454","-111.78196","5","33.29675","-111.59417","5","cqojE|lgiTXcAfCjAbBp@d@VbGvF@HQl@E^?rBBd\?`ApB?dB@bCBFHBDN@zGD`CNdCFfDBlC@Z??a@CcNAoBMwDCwAAeKG}d@Gs]Iem@CkVCuR?}SC_KCad@Ay`@EuTEg\CuSImA@oCCuX?qNKmFjEDt@?FEpA?`BArFIdDCvCADBD@`HF`ACpB?nB?jBF@iA_@uFs@uJ]iHSqHEOEII}DQaKEiCCsIAa^@sC?chB?sY?kfAAo^GoEQuEIuAJcIAcF]aGy@uH}BaPgAeISgBEyABsBXgEd@kCj@gBhAiCnAoBhAkA~AqA~CyBjEkCpGeEzDcCxAgAvAeAlBaBvD}D`UsY~BeDl@mAn@iBf@{BLsBjDBpDExBO`HE~JErh@]fhAs@AuBZ{dBPiv@A[H{YBuDBkTFsZgJBiJAC_@K_@MOGCgB?gB?",""
"2003 Honda Civic","15612-15644 East Pecos Road, Gilbert, AZ 85297, USA","2014-09-07 1:38 PM","380 East Mesquite Street, Gilbert, AZ 85296, USA","2014-09-07 2:00 PM","11.15","22.06","0.98","37.40","0.29","3","0","0","0","0","33.29429","-111.7466","10","33.34454","-111.78196","5","gxejEjo`iTuAdAeA|@y@|@eAzAq@|Ac@xASdAWxBC`AA|@DhBRhBJh@f@|Bv@lDLnAJpC@dEuNBkG@uEA}C@aV?{M?oH@{ADmAPgA\oHtDsCtAi@Ri@LeALo@Bo@?wIQgAEy@Io@OuAi@aLwEiAa@}@OaBI}F?AgEE_DAeJBqC@qFA{QAiYqB?o@E}@MeAWy@]aAo@m@g@m@m@s@kAq@yAi@{Am@}Ae@{@s@aAs@u@{@o@u@a@aAc@}@SaAOy@CkA@}FBcEA}A?IJmE?sE?mJ?MIMCaBIwBUeBM}A?cBFUDMHk@BoDPcFNaHBeN?sH@aGAsEB}Q??|IBt\Br`@BtU@fAEFCP?fA?`G@tGHJ?\Dtc@?tG?tJF|`@Bj^Bj^J~XAxN?|BhE?jD?zEFjNFtDB@}CEcASsASqBK{C?wAB{@FcA]?YCWEiBk@\eBHq@AuHFmAT_AXcA",""
"2003 Honda Civic","380 East Mesquite Street, Gilbert, AZ 85296, USA","2014-09-07 1:20 PM","15612-15644 East Pecos Road, Gilbert, AZ 85297, USA","2014-09-07 1:35 PM","6.46","14.71","0.65","32.69","0.18","0","0","0","0","0","33.34454","-111.78196","5","33.29429","-111.7466","30","cqojE|lgiTe@bBM`ACj@@fHA\e@fCtBl@VDj@@MbDF|CPzBPpAN`BAz@?lBnDB`EDtC@dB@bCBFHBDD?bDBrDHnCNhCBhJBhEAn@BtAPrEpA`AL|@Br@Ab@Ev@QvFaBlAS`@CbI?rPAh]Cv`@CvWAlICfLD^??i@?{CAmEIyO]ivAOahAAaO?{GCwKA{W?eN|N?vJ?|@ApAM~AYjBq@pAq@hAw@hAkAz@iAVc@NUnAqCrBmEtBwEj@kAfE}I`AyAbAeAx@o@x@g@~@_@tA_@pAOlAE|D@HtRAbCGxBS`Cg@`De@~Ac@jAs@rAa@l@aAlAo@l@w@l@",""
"2003 Honda Civic","2244 East Williams Field Road, SanTan Village, Gilbert, AZ 85295, USA","2014-09-06 5:02 PM","380 East Mesquite Street, Gilbert, AZ 85296, USA","2014-09-06 5:19 PM","5.96","16.51","0.67","29.40","0.21","0","0","0","0","0","33.30881","-111.7413","5","33.34454","-111.78196","5","yqhjEjn_iT?bB?^`@@^?|@?xE@@fL?lJDtRBt\?jJBzKJru@Bj]Tdz@DlIBtKHtOAfNcJDmJ?gUBu`@Ds\B_U@aJBmANc@J{DnAa@L_AN{@Dq@AcAIm@MkEmAu@Mo@CcH?{KEoBKeAGg@CuBAcDAGBIHcCCeBAuCAaEEoDC?mB@{@A]_@uCU{D?sCHmBk@AWEuBm@d@gC@]AgHBk@LaAd@cB",""
"2003 Honda Civic","Valencia Street, Gilbert, AZ 85296, USA","2014-09-06 4:26 PM","2244 East Williams Field Road, SanTan Village, Gilbert, AZ 85295, USA","2014-09-06 4:34 PM","2.49","7.98","0.30","27.28","0.08","1","0","0","0","0","33.32215","-111.72726","5","33.30881","-111.7413","5","mfkjEjv|hT?rH@`E\?bB?NNBrT?zFKvDo@hKAtC@vAPtCb@jIJ`G@rA?j@\AnFAxG?jI?z@@t@H~@Ln@P`@JjAd@x@b@j@b@hA`AvG`IxArA|@n@fAj@f@R~@VrAXbBNtD?tD?fF?rCAA}IAqRa@[uA?eBAsB?i@A?yA?i@",""
"2003 Honda Civic","380 East Mesquite Street, Gilbert, AZ 85296, USA","2014-09-06 2:45 PM","Valencia Street, Gilbert, AZ 85296, USA","2014-09-06 2:59 PM","6.29","13.45","0.62","33.40","0.18","1","0","0","0","0","33.34454","-111.78196","5","33.32215","-111.72726","5","cqojE|lgiTXcAfCjAbBp@d@V~EtEd@f@Mf@GVAdCBd\?`ApB?dB@bCBFHBDN@zGD`CNdCFfDBlC@Z??a@CcNAoBMwDCwAAeKG}d@Gs]Iem@CkVCuR?}SC_KCad@Ay`@EuTEg\AuNCaEGk@?cC?eDAyO?uO?aBKiFhBBlCBD?JGhB?~GIzIGFBdHHjBE`C@dB@pAH|LM~I?xICB|G@`@TdCDrAB`Ce@DKBCf@KD_BBGDEj@I|@MxA?z@Fd@Jn@HhA?j@",""
"2003 Honda Civic","3619-3635 West Ray Road, Chandler, AZ 85226, USA","2014-09-06 2:08 AM","380 East Mesquite Street, Gilbert, AZ 85296, USA","2014-09-06 2:26 AM","9.01","17.50","0.78","38.81","0.24","2","0","0","0","0","33.32005","-111.90468","5","33.34454","-111.78196","5","myjjEfk_jTY{m@CaRMkNE{KEiJCeJKi[KaYCqN?cN@oV@kICeO?qLCoJ@kG?oDO[?{CAoQEkW?{c@?cK@uHAkLJUAuH?wDAMMM?oELY@KC_g@?gVE_IGyJA_IAaXEgREoUA}DEqEAmFAk@IO?gGCiKKieAFO@S?wEob@DqK?gBB[BuAV}E|A_AN{@Dq@AcAIm@MoCy@{@Su@Mo@CmD?cD?oGC}AAkAEiBMoBEkECMDIHcCCeBAwIGoDC?mB@{@OaBQqAQ{BG}CLcDk@AWEuBm@d@gC@]AgHBk@LaAd@cB",""
"2003 Honda Civic","1857 West 1st Avenue, Mesa, AZ 85202, USA","2014-09-05 4:29 PM","372 East Mesquite Street, Gilbert, AZ 85296, USA","2014-09-05 4:52 PM","10.25","23.00","0.89","38.10","0.26","0","0","0","0","0","33.41189","-111.87209","65","33.34461","-111.78214","5","uy|jEx~xiTUhAWn@a@n@a@p@Yr@Or@EdA?|A?\hC?bFBf@?nJDrIBfD?ROr@AbC@hC?fGB|B@tU@pI?`WBpK@tK@bIBfDATRlDF~@?h@?lB@O{GQiGUuIEaEI]MW?_KBmWEsd@E{a@GsQCiHSkm@Cq|@Com@@{YIcp@Mm|@AkUEeMCqFBAF?BABEBI`@_TPoH~LCrZBzDC~ADjALn@LtAb@H?NCn@ZpCdBJZBD~@d@nA`@h@LhBTdADbKG~OOPMpDE~GGj@AtAAXLvFC|CCjAC\MR?vDAlCExDAfLEvECNF~@@hBCrHCxCAR?NKtDA~AC`KErP?xKHjHDpB@?mB@{@A]_@uCU{D?sCHmBk@AWEuBm@d@gC@]AgHBk@LaAV_A",""
